time,ohc_mean,ohc_min,ohc_max
19790616,-1.3790214738012516e+23,-1.9423891135700042e+23,-7.422402399237672e+22
19790716,-1.3917322217203598e+23,-1.9490748123008268e+23,-7.62871875332698e+22
19790816,-1.402297046450622e+23,-1.9537422228586436e+23,-7.778890945131678e+22
19790916,-1.4089310348505233e+23,-1.955262833248828e+23,-7.855326938727335e+22
19791016,-1.4144253198107241e+23,-1.956449276546661e+23,-7.892137710761598e+22
19791116,-1.4178009778994211e+23,-1.95531743188831e+23,-7.916270549604838e+22
19800016,-1.423645985934803e+23,-1.957386835917087e+23,-7.977422189255128e+22
19800116,-1.4315151630937045e+23,-1.96147199109108e+23,-8.055592744247267e+22
19800216,-1.4432803547506478e+23,-1.9680682333213043e+23,-8.17692174482846e+22
19800316,-1.4549502187142789e+23,-1.9742415875465187e+23,-8.324532551875089e+22
19800416,-1.4622719097796796e+23,-1.9761979512246485e+23,-8.452995779685993e+22
19800516,-1.4694442794958353e+23,-1.9782954276911023e+23,-8.595260738914938e+22
19800616,-1.4747863082610337e+23,-1.9775632324636844e+23,-8.714087014123207e+22
19800716,-1.4825459113398015e+23,-1.978829509570912e+23,-8.888450253796328e+22
19800816,-1.4910996078698655e+23,-1.981369915060718e+23,-9.080941119979562e+22
19800916,-1.498101609414517e+23,-1.982499628015245e+23,-9.27136584724375e+22
19801016,-1.5015672088913722e+23,-1.9801828712829347e+23,-9.450681920607071e+22
19801116,-1.4993279951374455e+23,-1.9719524228679248e+23,-9.559390934312447e+22
19810016,-1.4978026304472546e+23,-1.9639934814624506e+23,-9.663764107476572e+22
19810116,-1.495546546209124e+23,-1.9549874681556116e+23,-9.751795218792846e+22
19810216,-1.4947765597760329e+23,-1.9486037207678053e+23,-9.842902964194557e+22
19810316,-1.4908718548319098e+23,-1.9380265816949615e+23,-9.88548457373134e+22
19810416,-1.4821835734811815e+23,-1.9218447278978543e+23,-9.868416906923523e+22
19810516,-1.4775346246794371e+23,-1.9106174942187996e+23,-9.893241873969496e+22
19810616,-1.4792640985095397e+23,-1.9068835147317504e+23,-9.976547583376752e+22
19810716,-1.4793246058717334e+23,-1.90254815457446e+23,-9.998163510508242e+22
19810816,-1.4812218252771566e+23,-1.900419408114593e+23,-1.003773611501399e+23
19810916,-1.483097751663542e+23,-1.8970273268992553e+23,-1.008276032686867e+23
19811016,-1.4857838591096924e+23,-1.8941602302924798e+23,-1.0135239947666487e+23
19811116,-1.4929910281401685e+23,-1.8970726931595014e+23,-1.0263285541671946e+23
19820016,-1.5028638297516892e+23,-1.9020473993318926e+23,-1.0424917630618448e+23
19820116,-1.5131930366578468e+23,-1.9072967500215594e+23,-1.0596489539242524e+23
19820216,-1.523217993883978e+23,-1.913181483558654e+23,-1.0782335006405602e+23
19820316,-1.5369215032953445e+23,-1.924179769244652e+23,-1.099090661306831e+23
19820416,-1.5563334138051958e+23,-1.940881143282774e+23,-1.1247545513853911e+23
19820516,-1.575623533470324e+23,-1.9579947317947894e+23,-1.14718255258969e+23
19820616,-1.5953574483511327e+23,-1.9755301724839005e+23,-1.1708257000334472e+23
19820716,-1.6201994720300945e+23,-1.9979423510415086e+23,-1.2023435040156524e+23
19820816,-1.6466937448151484e+23,-2.0213748050826987e+23,-1.2338741807867925e+23
19820916,-1.6764551704630773e+23,-2.0481607595024188e+23,-1.266845153754762e+23
19821016,-1.7041545344508215e+23,-2.0728863170926172e+23,-1.2958357252760714e+23
19821116,-1.7335260939874077e+23,-2.0997198445364012e+23,-1.3242111125942812e+23
19830016,-1.7606725090153033e+23,-2.1246277979115078e+23,-1.3494645971447985e+23
19830116,-1.7891953246697153e+23,-2.151024716383417e+23,-1.3755742009724803e+23
19830216,-1.820109111874697e+23,-2.1798832723876493e+23,-1.4010759989944521e+23
19830316,-1.8521541237424808e+23,-2.2095706558553043e+23,-1.428294283966401e+23
19830416,-1.8855661267159593e+23,-2.240643061340362e+23,-1.4585103525003123e+23
19830516,-1.9163643260341048e+23,-2.2689406940110052e+23,-1.4886385032634979e+23
19830616,-1.941984260980302e+23,-2.2919917682237507e+23,-1.514717550167708e+23
19830716,-1.9588230233298562e+23,-2.3058684545515886e+23,-1.531925316453931e+23
19830816,-1.972032063022535e+23,-2.3163367716454363e+23,-1.5467284382611152e+23
19830916,-1.9862849965764425e+23,-2.3277227572113555e+23,-1.563751617010611e+23
19831016,-2.0023794865455782e+23,-2.340933376166304e+23,-1.582539178492121e+23
19831116,-2.0185933909600337e+23,-2.353714681980774e+23,-1.5998668381064243e+23
19840016,-2.0370429873135074e+23,-2.3684861735065752e+23,-1.6198096779763463e+23
19840116,-2.0501365487069414e+23,-2.3777746375700443e+23,-1.63540504300598e+23
19840216,-2.0567805741292122e+23,-2.3804463229889882e+23,-1.644308644457293e+23
19840316,-2.0580254471286114e+23,-2.377977359601271e+23,-1.6482928439396387e+23
19840416,-2.066290288032775e+23,-2.382222182394053e+23,-1.65917711349507e+23
19840516,-2.0811416523991676e+23,-2.3932418151422844e+23,-1.6765209410320354e+23
19840616,-2.0932148602466258e+23,-2.4016433553071378e+23,-1.6899625646238704e+23
19840716,-2.110225166207187e+23,-2.4149539841978115e+23,-1.709044466365027e+23
19840816,-2.1247964216887556e+23,-2.4253536964573355e+23,-1.726954381363154e+23
19840916,-2.1389886782448833e+23,-2.4359835726818154e+23,-1.742368971903745e+23
19841016,-2.153557273600272e+23,-2.4463614424831467e+23,-1.758178678251644e+23
19841116,-2.1642343325368488e+23,-2.453113944608442e+23,-1.7717430399453237e+23
19850016,-2.171261497193818e+23,-2.4564180254870612e+23,-1.7827604659297378e+23
19850116,-2.1783838439277126e+23,-2.4600337554598945e+23,-1.7938854078492557e+23
19850216,-2.1807941314170845e+23,-2.45946987476255e+23,-1.803689459010065e+23
19850316,-2.1861618276977595e+23,-2.4616817876955356e+23,-1.8167813180428397e+23
19850416,-2.186817617856299e+23,-2.45951495579482e+23,-1.82503641615981e+23
19850516,-2.1847178775804325e+23,-2.454692921649797e+23,-1.829863284168433e+23
19850616,-2.1879761028076454e+23,-2.4552509626796245e+23,-1.8415812600868834e+23
19850716,-2.1896867620997047e+23,-2.455167480954532e+23,-1.8522503026161227e+23
19850816,-2.191027834989544e+23,-2.4546578536206986e+23,-1.8596457686482192e+23
19850916,-2.186290489534314e+23,-2.4475402146496146e+23,-1.862950059694821e+23
19851016,-2.1842111445599597e+23,-2.443303798576137e+23,-1.8699427538002428e+23
19851116,-2.1853280973155424e+23,-2.441868891686862e+23,-1.8798575634878878e+23
19860016,-2.1861741885775365e+23,-2.440108929988482e+23,-1.8895373603349777e+23
19860116,-2.187217726654394e+23,-2.4382748840762316e+23,-1.8991617629066513e+23
19860216,-2.1942198663094343e+23,-2.4423260370730376e+23,-1.9116593719685943e+23
19860316,-2.2017245656492926e+23,-2.4469485917785658e+23,-1.922977503300128e+23
19860416,-2.2030535298609334e+23,-2.4457749987516693e+23,-1.926844744300151e+23
19860516,-2.2041619497964224e+23,-2.4440600280135666e+23,-1.930209293509767e+23
19860616,-2.2074798447162987e+23,-2.4444739688673168e+23,-1.934871615000005e+23
19860716,-2.213586969005393e+23,-2.4483455032989847e+23,-1.9398945847484022e+23
19860816,-2.2239873477976615e+23,-2.4567713178658296e+23,-1.9503342739606187e+23
19860916,-2.2344105778544398e+23,-2.4646552293015118e+23,-1.960676415204906e+23
19861016,-2.2416434489279893e+23,-2.469200832501407e+23,-1.9667724276125196e+23
19861116,-2.2466425976367582e+23,-2.4718844524593632e+23,-1.9723224085893122e+23
19870016,-2.2540876603103507e+23,-2.4768705527388117e+23,-1.9799784979318446e+23
19870116,-2.2619628707915527e+23,-2.482405776920825e+23,-1.9885700449649767e+23
19870216,-2.2666355745801315e+23,-2.4842149779751312e+23,-1.9958231822368495e+23
19870316,-2.2656125939343735e+23,-2.480366156697584e+23,-1.9985939918835917e+23
19870416,-2.2659606050919786e+23,-2.4775224037488773e+23,-2.0018067097377702e+23
19870516,-2.2617168391439094e+23,-2.470168100617375e+23,-2.0010327511298077e+23
19870616,-2.2565328026584388e+23,-2.4621988910047503e+23,-2.0006102084007692e+23
19870716,-2.2500984197988217e+23,-2.451932710474178e+23,-1.9998548646712667e+23
19870816,-2.2408966650401783e+23,-2.4392846211366855e+23,-1.9966722308625987e+23
19870916,-2.2365497696630423e+23,-2.4319712857497937e+23,-1.9978155596999993e+23
19871016,-2.2368700356445435e+23,-2.4303631704188496e+23,-2.0022633897519844e+23
19871116,-2.2359407899190294e+23,-2.426836461598651e+23,-2.003137028031699e+23
19880016,-2.232691788063853e+23,-2.4212781639745465e+23,-2.0018240485963355e+23
19880116,-2.2295382835375756e+23,-2.415649370004275e+23,-2.0009331765420465e+23
19880216,-2.2229842100118616e+23,-2.4064547009090454e+23,-1.992947468742787e+23
19880316,-2.2164680417830117e+23,-2.3973671874609495e+23,-1.9844160147406827e+23
19880416,-2.2150360081902988e+23,-2.3938171950306773e+23,-1.9856703873328954e+23
19880516,-2.218260030079542e+23,-2.3946954720180082e+23,-1.9923979245042565e+23
19880616,-2.2178330648156693e+23,-2.391401944574516e+23,-1.9942070805225664e+23
19880716,-2.2161486555046383e+23,-2.386353949824189e+23,-1.99442760678432e+23
19880816,-2.2125915383797552e+23,-2.379915798952884e+23,-1.9923828524575037e+23
