Time (years),Mean Sea Level (cm),90% C.L. uncertainty,OLS fit
1996.4996577686516,1.512317066404534,0.611165084755488,nan
1996.5023956194386,1.5118699911882318,0.6107086141325303,nan
1996.505133470226,1.511417577040872,0.6106083158766233,nan
1996.507871321013,1.51096175154206,0.6107126120559259,nan
1996.5106091718,1.5105044601337538,0.6102914947330471,nan
1996.5133470225874,1.510047660188312,0.6101597541753939,nan
1996.5160848733744,1.509593314224603,0.610110093202588,nan
1996.5188227241615,1.509143383113647,0.6097983689524494,nan
1996.5215605749486,1.5086998213266798,0.609654799839216,nan
1996.5242984257359,1.5082645734069096,0.6093367411923674,nan
1996.527036276523,1.507839568316943,0.6092009327211594,nan
1996.52977412731,1.5074267195651436,0.6090171300806242,nan
1996.532511978097,1.5070279202628794,0.6090276124515752,nan
1996.5352498288844,1.5066450379090106,0.6087974661588132,nan
1996.5379876796715,1.5062799065083472,0.608533870295336,nan
1996.5407255304585,1.5059343277501978,0.6082957469109447,nan
1996.5434633812458,1.5056100686954361,0.6081109622781309,nan
1996.546201232033,1.5053088602495133,0.6079953226166546,nan
1996.54893908282,1.50503239984088,0.6079545516067838,nan
1996.551676933607,1.5047823491027563,0.6077151674001707,nan
1996.5544147843943,1.5045603321902528,0.6074677830147632,nan
1996.5571526351814,1.5043679373908658,0.6073331994666002,nan
1996.5598904859685,1.5042067105785535,0.607299521228072,nan
1996.5626283367556,1.5040781526660865,0.6070659789483283,nan
1996.5653661875428,1.5039837194395231,0.6068380576744016,nan
1996.56810403833,1.503924822732092,0.606679265926841,nan
1996.570841889117,1.5039028272971715,0.6065613078685808,nan
1996.5735797399043,1.5039190469757309,0.606316225320233,nan
1996.5763175906914,1.5039747405008894,0.6062536239776503,nan
1996.5790554414784,1.5040711072360111,0.6060431612332235,nan
1996.5817932922655,1.5042092805859715,0.6060104527505237,nan
1996.5845311430528,1.5043903281896642,0.6056109049730609,nan
1996.5872689938399,1.5046152509818347,0.6054372957431331,nan
1996.590006844627,1.5048849777289262,0.6054145495933054,nan
1996.592744695414,1.5052003616805323,0.6051056958208156,nan
1996.5954825462013,1.5055621777904686,0.6049232715998856,nan
1996.5982203969884,1.505971116785744,0.604751206286935,nan
1996.6009582477755,1.5064277856253063,0.6045768070608556,nan
1996.6036960985625,1.5069327074422127,0.6044704442388015,nan
1996.6064339493498,1.5074863213612946,0.6042660409010845,nan
1996.609171800137,1.5080889835848774,0.6040402034772633,nan
1996.611909650924,1.5087409714264328,0.6040360257578503,nan
1996.6146475017113,1.5094424914377034,0.603717545030104,nan
1996.6173853524983,1.510193680803769,0.6036635939249235,nan
1996.6201232032854,1.5109946120211213,0.6034155150508758,nan
1996.6228610540725,1.5118452935103357,0.6030347351137574,nan
1996.6255989048598,1.5127456692212597,0.6029942464349068,nan
1996.6283367556468,1.5136956191797828,0.6028688383617504,nan
1996.631074606434,1.5146949649652814,0.6026950239541322,nan
1996.633812457221,1.5157434643954841,0.6025744340453609,nan
1996.6365503080083,1.5168408101581905,0.6021522957560369,nan
1996.6392881587954,1.5179866328396692,0.6020735090451671,nan
1996.6420260095824,1.5191804997318583,0.6019233990943468,nan
1996.6447638603697,1.5204219131921506,0.6017634562761855,nan
1996.6475017111568,1.521710307565338,0.6014374778567515,nan
1996.6502395619439,1.523045049100211,0.6012081243007525,nan
1996.652977412731,1.5244254358723588,0.601075269826637,nan
1996.6557152635182,1.5258506894024293,0.6009075425689746,nan
1996.6584531143053,1.5273199539357738,0.600823120785725,nan
1996.6611909650924,1.5288322946366162,0.6006126482243046,nan
1996.6639288158794,1.530386695767694,0.6003932369412515,nan
1996.6666666666667,1.5319820554976855,0.6000563841094648,nan
1996.6694045174538,1.5336171849189324,0.6001536572758955,nan
1996.6721423682409,1.5352908055694396,0.599640978313935,nan
1996.674880219028,1.5370015479915629,0.5995035287620959,nan
1996.6776180698153,1.5387479535035935,0.5992803925829714,nan
1996.6803559206023,1.5405284756023974,0.5989539194736534,nan
1996.6830937713894,1.5423414840096297,0.5989249711543969,nan
1996.6858316221767,1.5441852638317397,0.5988571887524907,nan
1996.6885694729638,1.546058017099832,0.5985321880363735,nan
1996.6913073237508,1.547957866103001,0.5984478960498264,nan
1996.694045174538,1.5498828535690132,0.5981673349183636,nan
1996.6967830253252,1.551830944256295,0.5978603595103743,nan
1996.6995208761123,1.5538000299619255,0.5978184084999465,nan
1996.7022587268993,1.5557879306330267,0.5976561791393393,nan
1996.7049965776864,1.557792399571958,0.5972738913046052,nan
1996.7077344284737,1.5598111315543828,0.5970893645881591,nan
1996.7104722792608,1.5618417674145835,0.5969486801523469,nan
1996.7132101300479,1.5638818957118064,0.5966558722161165,nan
1996.7159479808352,1.5659290581840464,0.5964823516901017,nan
1996.7186858316222,1.56798075368308,0.5963781570649108,nan
1996.7214236824093,1.5700344450505774,0.5961432192227045,nan
1996.7241615331964,1.572087566499967,0.5958951723721122,nan
1996.7268993839837,1.5741375353515865,0.5957211055416965,nan
1996.7296372347707,1.5761817553285156,0.5956944936301087,nan
1996.7323750855578,1.5782176225205742,0.5953050195928128,nan
1996.7351129363449,1.5802425318585664,0.5951458021420357,nan
1996.7378507871322,1.5822538829321158,0.594862784971421,nan
1996.7405886379192,1.584249085657008,0.5947504870434771,nan
1996.7433264887063,1.586225570077557,0.5947125045485631,nan
1996.7460643394934,1.5881807960453143,0.5943199708782052,nan
1996.7488021902807,1.590112256700878,0.594320049496364,nan
1996.7515400410678,1.592017482942485,0.5941016498814072,nan
1996.7542778918548,1.5938940486810218,0.593814888344623,nan
1996.7570157426421,1.5957395774616876,0.5937395831005499,nan
1996.7597535934292,1.5975517454311685,0.5936177292429486,nan
1996.7624914442163,1.5993282819635963,0.5931999566648102,nan
1996.7652292950033,1.6010669744947543,0.5931723491791429,nan
1996.7679671457906,1.6027656708449172,0.5927996134419888,nan
1996.7707049965777,1.6044222776265564,0.592735556452485,nan
1996.7734428473648,1.6060347640086021,0.5923290209561305,nan
1996.7761806981518,1.607601160001229,0.5924072211364718,nan
1996.7789185489391,1.6091195513135594,0.5922562817786771,nan
1996.7816563997262,1.610588081353042,0.5921081915169751,nan
1996.7843942505133,1.612004953746967,0.5917168208106648,nan
1996.7871321013006,1.6133684304694256,0.5916760562130788,nan
1996.7898699520877,1.6146768284913593,0.5915196625515818,nan
1996.7926078028747,1.6159285173949665,0.5913974549155044,nan
1996.7953456536618,1.6171219216273767,0.5912117537960881,nan
1996.798083504449,1.6182555219618906,0.5913005452538699,nan
1996.8008213552362,1.6193278580105,0.5908819924749286,nan
1996.8035592060232,1.6203375348777582,0.5907970330435715,nan
1996.8062970568103,1.6212832250857614,0.590752430737459,nan
1996.8090349075976,1.6221636724714559,0.590376052399201,nan
1996.8117727583847,1.6229776929281117,0.5903022602236412,nan
1996.8145106091717,1.6237241721474047,0.5902065153467425,nan
1996.817248459959,1.6244020708291143,0.5901612466088451,nan
1996.8199863107461,1.6250104275500394,0.5899732099378322,nan
1996.8227241615332,1.6255483591625017,0.5898606851625194,nan
1996.8254620123203,1.626015067753929,0.5896216075062666,nan
1996.8281998631076,1.6264098486438807,0.5895460152811332,nan
1996.8309377138946,1.626732094076607,0.5893208114814423,nan
1996.8336755646817,1.6269812975601294,0.5893709143271434,nan
1996.8364134154688,1.6271570575238243,0.589048433155937,nan
1996.839151266256,1.6272590813666346,0.5890179871390979,nan
1996.8418891170431,1.6272871894140983,0.5888754200602564,nan
1996.8446269678302,1.627241317009012,0.5886900425584518,nan
1996.8473648186173,1.6271215158175067,0.5884814028839145,nan
1996.8501026694046,1.6269279509409955,0.5885375486881842,nan
1996.8528405201916,1.626660899963737,0.5883365865334768,nan
1996.8555783709787,1.6263207515012776,0.5881112836986369,nan
1996.858316221766,1.6259079944811732,0.5881557070259096,nan
1996.861054072553,1.6254232119531524,0.5879157179873518,nan
1996.8637919233402,1.62486707211432,0.5877603010461159,nan
1996.8665297741272,1.6242403198721729,0.587633951990664,nan
1996.8692676249145,1.6235437711216651,0.5875017887851205,nan
1996.8720054757016,1.6227783070322823,0.5874601774621007,nan
1996.8747433264887,1.621944869949835,0.5872654261514365,nan
1996.8774811772757,1.6210444546945515,0.5871139089112216,nan
1996.880219028063,1.620078109015942,0.5870344945245615,nan
1996.88295687885,1.6190469304065633,0.5867369504716877,nan
1996.8856947296372,1.6179520636330254,0.5866801874295995,nan
1996.8884325804245,1.6167947062304826,0.5865781114625754,nan
1996.8911704312115,1.6155761114821041,0.5863875680563235,nan
1996.8939082819986,1.6142975907228603,0.586310502964938,nan
1996.8966461327857,1.6129605110765057,0.5863670743444949,nan
1996.899383983573,1.6115663003342529,0.5858977436976591,nan
1996.90212183436,1.6101164495005575,0.586009696687559,nan
1996.9048596851471,1.608612512104244,0.5856982534895172,nan
1996.9075975359342,1.6070561060981563,0.5856165022135539,nan
1996.9103353867215,1.6054489164301948,0.5853030895982064,nan
1996.9130732375086,1.6037926949571322,0.58537162691298,nan
1996.9158110882956,1.6020892580723483,0.5852761405565126,nan
1996.9185489390827,1.6003404879518337,0.5849087366096011,nan
1996.92128678987,1.5985483360553951,0.5849702284861484,nan
1996.924024640657,1.5967148163236247,0.5846047979216175,nan
1996.9267624914442,1.5948420010831732,0.5845544459356314,nan
1996.9295003422314,1.5929320196106194,0.5843039454699148,nan
1996.9322381930185,1.590987053749532,0.584036135044667,nan
1996.9349760438056,1.5890093401118264,0.5840319150278132,nan
1996.9377138945927,1.5870011716462995,0.5837428832617447,nan
1996.94045174538,1.5849648930373126,0.5837499097577207,nan
1996.943189596167,1.5829028936035527,0.5832596489433146,nan
1996.945927446954,1.580817607081319,0.5833098020745731,nan
1996.9486652977412,1.578711510532676,0.5830873810874759,nan
1996.9514031485285,1.5765871259034792,0.5828443673313006,nan
1996.9541409993155,1.574447018135169,0.5826521308606591,nan
1996.9568788501026,1.572293795740149,0.5825543882497739,nan
1996.95961670089,1.5701301095778555,0.5824626391347794,nan
1996.962354551677,1.5679586506256824,0.5821869401792902,nan
1996.965092402464,1.5657821459852528,0.5819704300379184,nan
1996.9678302532511,1.563603361188807,0.5819125736195412,nan
1996.9705681040384,1.5614251014466747,0.5816377560731305,nan
1996.9733059548255,1.5592502050046342,0.5814915665015079,nan
1996.9760438056126,1.5570815392411013,0.5812857239756598,nan
1996.9787816563996,1.5549219950633046,0.5812437274950515,nan
1996.981519507187,1.5527744787117235,0.5809531122084457,nan
1996.984257357974,1.550641907717322,0.5809370336061296,nan
1996.986995208761,1.548527207217682,0.5806269862756828,nan
1996.9897330595481,1.546433301689592,0.5807082699706804,nan
1996.9924709103354,1.5443631091771683,0.5802746767964267,nan
1996.9952087611225,1.5423195374575234,0.5801222948894438,nan
1996.9979466119096,1.5403054792399375,0.5799359817504741,nan
1997.0006844626969,1.538323808075963,0.5798468981296174,nan
1997.003422313484,1.536377372316105,0.5795878492513988,nan
1997.006160164271,1.5344689895205597,0.5794502403138871,nan
1997.008898015058,1.5326014496078444,0.5793470673697364,nan
1997.0116358658454,1.53077751584515,0.579192431392257,nan
1997.0143737166325,1.528999922241919,0.5790451097043939,nan
1997.0171115674195,1.5272713665447062,0.5788881174480468,nan
1997.0198494182066,1.5255945067637864,0.5787096448396846,nan
1997.022587268994,1.5239719601352246,0.5785773374676736,nan
1997.025325119781,1.5224062993785472,0.5783159992724399,nan
1997.028062970568,1.5209000509269088,0.5783818157378114,nan
1997.0308008213553,1.5194556965983896,0.5779689100234909,nan
1997.0335386721424,1.5180756714957109,0.5778898713347121,nan
1997.0362765229295,1.5167623637246697,0.5776317337640694,nan
1997.0390143737166,1.515518111905292,0.5779540035245408,nan
1997.0417522245039,1.5143451967828683,0.5773770188371382,nan
1997.044490075291,1.5132458389097292,0.5774097380288888,nan
1997.047227926078,1.5122221957721098,0.5773153558001907,nan
1997.049965776865,1.511276353806142,0.5770750393974813,nan
1997.0527036276524,1.510410325515327,0.5772789234076597,nan
1997.0554414784394,1.5096260387576614,0.5769294318091109,nan
1997.0581793292265,1.5089253316518245,0.5769104674425197,nan
1997.0609171800138,1.5083099494421053,0.5765921395695577,nan
1997.0636550308009,1.5077815406937223,0.5765651403451558,nan
1997.066392881588,1.5073416500355483,0.5763569409421496,nan
1997.069130732375,1.5069917112374887,0.5762785741258021,nan
1997.0718685831623,1.5067330475161853,0.5762812209734616,nan
1997.0746064339494,1.5065668692691743,0.5761228439886705,nan
1997.0773442847365,1.5064942709601334,0.5758833170431685,nan
1997.0800821355235,1.5065162368446396,0.5759901598394997,nan
1997.0828199863108,1.5066336455933607,0.5756481726312949,nan
1997.085557837098,1.506847269651003,0.5757668671772131,nan
1997.088295687885,1.507157775504995,0.5753805160534244,nan
1997.091033538672,1.5075657290752267,0.5754057876814406,nan
1997.0937713894593,1.5080715965511724,0.5752445176822293,nan
1997.0965092402464,1.5086757467254603,0.5753121612028482,nan
1997.0992470910335,1.509378454545551,0.5751284656261729,nan
1997.1019849418208,1.5101799014891548,0.5751228897797724,nan
1997.1047227926078,1.511080173931203,0.5748195118312956,nan
1997.107460643395,1.5120792598262374,0.5747490760627635,nan
1997.110198494182,1.5131770544358865,0.5747640233538507,nan
1997.1129363449693,1.5143733590941948,0.5746760753278474,nan
1997.1156741957564,1.515667880183793,0.5746111311570605,nan
1997.1184120465434,1.5170602303796064,0.5744394364546397,nan
1997.1211498973305,1.5185499335788513,0.5742382047189861,nan
1997.1238877481178,1.520136430326017,0.5743098090434884,nan
1997.1266255989049,1.5218190774410065,0.5742558029546048,nan
1997.129363449692,1.5235971542275575,0.5740582285734404,nan
1997.1321013004792,1.5254698649120764,0.5739245034406307,nan
1997.1348391512663,1.5274363391944563,0.5735972678694693,nan
1997.1375770020534,1.529495638681452,0.5738606032965764,nan
1997.1403148528404,1.5316467612419948,0.5736686591465604,nan
1997.1430527036277,1.5338886449344653,0.5736231033526147,nan
1997.1457905544148,1.5362201658579149,0.5734859229795033,nan
1997.148528405202,1.538640144715078,0.5734094044024853,nan
1997.151266255989,1.5411473508174778,0.5731597751124923,nan
1997.1540041067763,1.5437405019514376,0.5731436316403263,nan
1997.1567419575633,1.546418262953732,0.5729995879711383,nan
1997.1594798083504,1.5491792481090645,0.5730146421442087,nan
1997.1622176591375,1.5520220208199422,0.572953570138209,nan
1997.1649555099248,1.554945089924136,0.5726616054423633,nan
1997.1676933607118,1.5579469077228214,0.5725598726965553,nan
1997.170431211499,1.5610258659383358,0.5725982048657194,nan
1997.1731690622862,1.5641802950959927,0.5725057495979667,nan
1997.1759069130733,1.5674084634376626,0.5721973493920406,nan
1997.1786447638603,1.570708572123444,0.5720869331699419,nan
1997.1813826146474,1.5740787615806413,0.5722106428582441,nan
1997.1841204654347,1.5775171151932696,0.5720356822011115,nan
1997.1868583162218,1.5810216617731692,0.5721147289754636,nan
1997.1895961670089,1.584590382988036,0.571991889436272,nan
1997.192334017796,1.5882212240551528,0.5717721975795531,nan
1997.1950718685832,1.5919120992568916,0.5716181303706102,nan
1997.1978097193703,1.5956608953889582,0.5714092617019716,nan
1997.2005475701574,1.5994654782147706,0.5715154926954531,nan
1997.2032854209447,1.6033236962307014,0.5713474084550456,nan
1997.2060232717317,1.607233384193301,0.5714306249131391,nan
1997.2087611225188,1.6111923694086987,0.5712261203999394,nan
1997.2114989733059,1.615198479977321,0.5712294783717181,nan
1997.2142368240932,1.6192495473924444,0.5710714926486354,nan
1997.2169746748802,1.6233434078268316,0.5708803335653773,nan
1997.2197125256673,1.6274779015998053,0.5707871724590766,nan
1997.2224503764544,1.6316508726017345,0.5708168956716249,nan
1997.2251882272417,1.6358601674814233,0.57071706705119,nan
1997.2279260780288,1.6401036344198998,0.5704838944253834,nan
1997.2306639288158,1.6443791271311359,0.5704683276225452,nan
1997.233401779603,1.6486845120602416,0.570535527039611,nan
1997.2361396303902,1.653017671590574,0.5704006642385274,nan
1997.2388774811773,1.6573765088454802,0.5701841464529852,nan
1997.2416153319643,1.6617589524284764,0.57021572342175,nan
1997.2443531827516,1.6661629606234265,0.5700639681585484,nan
1997.2470910335387,1.670586521388307,0.5700866464589607,nan
1997.2498288843258,1.675027652627465,0.5700756601825497,nan
1997.2525667351129,1.679484404585965,0.5699796724823222,nan
1997.2553045859001,1.6839548600887104,0.5697908913243371,nan
1997.2580424366872,1.6884371338381594,0.5697765718223587,nan
1997.2607802874743,1.6929293723268914,0.5696791238559654,nan
1997.2635181382614,1.6974297591775136,0.5695656225279112,nan
1997.2662559890487,1.7019365154061956,0.5696764676249637,nan
1997.2689938398357,1.7064478956385725,0.5694672912652702,nan
1997.2717316906228,1.710962188069002,0.5696658869991051,nan
1997.27446954141,1.715477716747354,0.569460894936989,nan
1997.2772073921972,1.7199928393084591,0.56936404561526,nan
1997.2799452429842,1.7245059475007651,0.5693578097901173,nan
1997.2826830937713,1.7290154696202287,0.5691312249737962,nan
1997.2854209445586,1.7335198729746455,0.5692284183975068,nan
1997.2881587953457,1.7380176605969522,0.5691050122618037,nan
1997.2908966461328,1.742507375257258,0.5691858220506852,nan
1997.2936344969198,1.7469876014165628,0.5688791213652463,nan
1997.2963723477071,1.7514569646055336,0.5690796822192297,nan
1997.2991101984942,1.7559141319076752,0.5689476505348197,nan
1997.3018480492813,1.7603578119469967,0.5689328545601646,nan
1997.3045859000686,1.7647867522278657,0.5689350258821217,nan
1997.3073237508556,1.7691997355992564,0.5688361837060818,nan
1997.3100616016427,1.7735955797827634,0.5687040404705691,nan
1997.3127994524298,1.7779731375730063,0.5685081900737019,nan
1997.315537303217,1.7823312984780129,0.5685704908237996,nan
1997.3182751540041,1.7866689897854957,0.5685005655038126,nan
1997.3210130047912,1.7909851767265275,0.5683499179913718,nan
1997.3237508555783,1.7952788630795693,0.5684788533934262,nan
1997.3264887063656,1.7995490924375928,0.568221885337664,nan
1997.3292265571527,1.8037949484339046,0.5684569199626454,nan
1997.3319644079397,1.8080155597410528,0.5681631132743651,nan
1997.3347022587268,1.8122101042329957,0.5680900182484825,nan
1997.337440109514,1.8163778125748429,0.5681848615684173,nan
1997.3401779603012,1.820517969243044,0.5680108122977937,nan
1997.3429158110882,1.8246299205100969,0.5680456904307633,nan
1997.3456536618755,1.828713079001273,0.5680729004300274,nan
1997.3483915126626,1.8327669255581127,0.5677480811174088,nan
1997.3511293634497,1.8367910111037618,0.5678517335739106,nan
1997.3538672142367,1.8407849545623083,0.5676964076157652,nan
1997.356605065024,1.844748444802599,0.5676307853143087,nan
1997.359342915811,1.8486812389099194,0.5675857441667412,nan
1997.3620807665982,1.8525831652939195,0.5675367157469585,nan
1997.3648186173853,1.8564541217985002,0.5676107070984778,nan
1997.3675564681726,1.860294074662458,0.5672811772017408,nan
1997.3702943189596,1.8641030578171376,0.5674138568190275,nan
1997.3730321697467,1.8678811709402545,0.5671864426184314,nan
1997.375770020534,1.871628579424479,0.5671193412719386,nan
1997.378507871321,1.8753455123308633,0.5670781377394287,nan
1997.3812457221081,1.8790322583323498,0.5669867298639116,nan
1997.3839835728952,1.8826891648193327,0.5668734615300813,nan
1997.3867214236825,1.8863166356348198,0.5669735827889928,nan
1997.3894592744696,1.8899151290007492,0.5666948883648352,nan
1997.3921971252566,1.8934851539529092,0.5666634071162882,nan
1997.3949349760437,1.8970272723996235,0.566635472115866,nan
1997.397672826831,1.9005420942496873,0.5664985733903986,nan
1997.400410677618,1.9040302722829523,0.566337635655448,nan
1997.4031485284052,1.9074925004159573,0.5661225857041531,nan
1997.4058863791922,1.910929511605675,0.566334532569994,nan
1997.4086242299795,1.914342076655314,0.5660876667080087,nan
1997.4113620807666,1.9177310025166099,0.5659343111206543,nan
1997.4140999315537,1.9210971294393226,0.56593655316781,nan
1997.416837782341,1.9244413242713851,0.5658459188315492,nan
1997.419575633128,1.927764475938655,0.5655652634312518,nan
1997.422313483915,1.931067490858292,0.5656521206393456,nan
1997.4250513347022,1.9343512849501057,0.5654867441428858,nan
1997.4277891854895,1.9376167759912077,0.5655419712966784,nan
1997.4305270362765,1.940864881569287,0.5654798513711918,nan
1997.4332648870636,1.9440965106219525,0.5654180607731683,nan
1997.4360027378507,1.9473125514117422,0.5651510067367831,nan
1997.438740588638,1.9505138662893824,0.5651224917799323,nan
1997.441478439425,1.9537012860071863,0.565128665287741,nan
1997.4442162902121,1.956875604976783,0.5652200086064284,nan
1997.4469541409994,1.9600375884239283,0.5649205646980834,nan
1997.4496919917865,1.9631879737742883,0.5649955074160894,nan
1997.4524298425736,1.9663274737357723,0.5647002806589064,nan
1997.4551676933606,1.9694567788981565,0.5647715278812825,nan
1997.457905544148,1.9725765613237198,0.5646855587841589,nan
1997.460643394935,1.9756874782620295,0.5646516585563192,nan
1997.463381245722,1.9787901737233216,0.5645714788194999,nan
1997.4661190965091,1.9818852806205776,0.5643136909809194,nan
1997.4688569472964,1.9849734186099468,0.564315788854161,nan
1997.4715947980835,1.9880551904550932,0.5644054864908101,nan
1997.4743326488706,1.9911311782426395,0.5642612191584521,nan
1997.4770704996577,1.994201940112292,0.5641822712423396,nan
1997.479808350445,1.9972680078146106,0.5640616591693215,nan
1997.482546201232,2.000329884044753,0.5641829607434236,nan
1997.485284052019,2.003388039413162,0.5640134710121967,nan
1997.4880219028064,2.00644290954555,0.5638384741844457,nan
1997.4907597535935,2.0094948952439236,0.5639198075179354,nan
1997.4934976043805,2.0125443610817664,0.5637686508924155,nan
1997.4962354551676,2.015591632554314,0.5637206808363386,nan
1997.498973305955,2.018636995148846,0.5638007532160867,nan
1997.501711156742,2.0216806939932535,0.5633509587069465,nan
1997.504449007529,2.0247229333250587,0.5634516105448972,nan
1997.5071868583161,2.0277638752587444,0.5632159059193904,nan
1997.5099247091034,2.030803642100486,0.5632506992546094,nan
1997.5126625598905,2.0338423182495537,0.5632747521049013,nan
1997.5154004106776,2.0368799503102473,0.5632501393724197,nan
1997.5181382614649,2.0399165474981076,0.5630575859403828,nan
1997.520876112252,2.0429520838478976,0.5630911853737052,nan
1997.523613963039,2.045986498091682,0.563013110616921,nan
1997.526351813826,2.0490196940894188,0.563057100354037,nan
1997.5290896646134,2.0520515397518264,0.5629591194625414,nan
1997.5318275154004,2.055081865647333,0.5628950079256565,nan
1997.5345653661875,2.0581104616201147,0.5626945537477166,nan
1997.5373032169746,2.061137078744746,0.562719178797864,nan
1997.5400410677619,2.064161423918349,0.5626824997145742,nan
1997.542778918549,2.067183158026779,0.562515366812975,nan
1997.545516769336,2.070201893388826,0.5625694644561882,nan
1997.5482546201233,2.073217190924793,0.5622914704739365,nan
1997.5509924709104,2.0762285562399216,0.5624132144598077,nan
1997.5537303216975,2.07923543449669,0.5621650246999282,nan
1997.5564681724845,2.0822372081500014,0.5621652118262359,nan
1997.5592060232718,2.0852332011238666,0.5621350760887802,nan
1997.561943874059,2.0882226767202297,0.5619866467458403,nan
1997.564681724846,2.0912048378436268,0.5620799812682427,nan
1997.567419575633,2.094178828205776,0.5619383855681829,nan
1997.5701574264203,2.0971437369715367,0.5618346342773929,nan
1997.5728952772074,2.100098596621296,0.5617458772151813,nan
1997.5756331279945,2.1030423798751627,0.5618159508586686,nan
1997.5783709787815,2.1059739984025674,0.5615823982376749,nan
1997.5811088295688,2.1088923058325038,0.5615380197024136,nan
1997.583846680356,2.1117960956468247,0.5613479253900882,nan
1997.586584531143,2.1146841047446534,0.5615079255651598,nan
1997.5893223819303,2.117555015359171,0.561387703300919,nan
1997.5920602327174,2.120407454462909,0.5610635065403549,nan
1997.5947980835044,2.1232399989667896,0.561174712972331,nan
1997.5975359342915,2.1260511783301346,0.5609714756307639,nan
1997.6002737850788,2.12883947505206,0.5610192539856852,nan
1997.6030116358659,2.131603326144056,0.5607536160353591,nan
1997.605749486653,2.1343411268344106,0.5605311229457097,nan
1997.60848733744,2.137051236589511,0.5605909496600007,nan
1997.6112251882273,2.1397319793331153,0.5607050571935981,nan
1997.6139630390144,2.14238164205485,0.5603466651130954,nan
1997.6167008898015,2.144998481384458,0.5602782537567156,nan
1997.6194387405887,2.1475807230632937,0.5604116264979467,nan
1997.6221765913758,2.1501265671854735,0.5603207433388402,nan
1997.624914442163,2.1526341910528703,0.5599837108842805,nan
1997.62765229295,2.1551017563268746,0.5600654550908338,nan
1997.6303901437373,2.157527411747314,0.5599234830351568,nan
1997.6331279945243,2.1599092978492234,0.5597335898737917,nan
1997.6358658453114,2.1622455532877347,0.5598597147709893,nan
1997.6386036960985,2.164534315053905,0.5596872092634284,nan
1997.6413415468858,2.16677372061393,0.5594730514883913,nan
1997.6440793976728,2.168961911715386,0.5596483025438123,nan
1997.64681724846,2.171097038219019,0.5595151456311965,nan
1997.649555099247,2.173177258235756,0.5594997814952061,nan
1997.6522929500343,2.1752007407382203,0.5594494435645899,nan
1997.6550308008214,2.1771656729760127,0.5592368398141774,nan
1997.6577686516084,2.1790702618987945,0.5592151782277256,nan
1997.6605065023957,2.1809127381359037,0.5590326774190507,nan
1997.6632443531828,2.1826913580457648,0.5589763111112876,nan
1997.6659822039699,2.1844044143147228,0.5588148645329958,nan
1997.668720054757,2.186050238181856,0.5587431634599165,nan
1997.6714579055442,2.1876271998463412,0.5586595492357694,nan
1997.6741957563313,2.1891337144884115,0.5583031954572467,nan
1997.6769336071184,2.1905682457418907,0.5585494154274452,nan
1997.6796714579054,2.1919293054858477,0.558525936699994,nan
1997.6824093086927,2.1932154524924834,0.5583581538838746,nan
1997.6851471594798,2.1944252964823274,0.5584710595491776,nan
1997.6878850102669,2.1955575000509624,0.5582723518294038,nan
1997.6906228610542,2.1966107746148698,0.5582485663733506,nan
1997.6933607118413,2.1975838832994476,0.5581395111615778,nan
1997.6960985626283,2.198475644681869,0.558124938676648,nan
1997.6988364134154,2.199284931453021,0.5580277458890816,nan
1997.7015742642027,2.2000106738160508,0.5580386457039698,nan
1997.7043121149898,2.2006518603808174,0.5581364909741766,nan
1997.7070499657768,2.201207541120935,0.5578456970551646,nan
1997.709787816564,2.201676829642552,0.5578631965198035,nan
1997.7125256673512,2.202058906847959,0.5576059880849256,nan
1997.7152635181383,2.2023530229641963,0.5576572870835433,nan
1997.7180013689253,2.202558501631617,0.5573602859697878,nan
1997.7207392197124,2.202674741328312,0.5573764530509575,nan
1997.7234770704997,2.202701220272693,0.5574269295995928,nan
1997.7262149212868,2.2026374975392486,0.5573569487800889,nan
1997.7289527720739,2.2024832119774733,0.5572788555862643,nan
1997.7316906228612,2.2022380826961174,0.557220731999338,nan
1997.7344284736482,2.2019019087283267,0.5571470496321282,nan
1997.7371663244353,2.201474569850418,0.5569964555712179,nan
1997.7399041752224,2.200956026938452,0.5568398996442004,nan
1997.7426420260097,2.2003463205998934,0.5566766168896549,nan
1997.7453798767967,2.199645572102281,0.5568213871388656,nan
1997.7481177275838,2.198853987041984,0.5566614626155231,nan
1997.7508555783709,2.197971855533808,0.5564895532557154,nan
1997.7535934291582,2.196999552819404,0.5564296682421587,nan
1997.7563312799452,2.1959375409005335,0.5562912749101198,nan
1997.7590691307323,2.1947863728071444,0.5563310578133548,nan
1997.7618069815196,2.193546696998484,0.5562482700858368,nan
1997.7645448323067,2.1922192594423873,0.5561116959983877,nan
1997.7672826830938,2.1908049044942484,0.5559727757599067,nan
1997.7700205338808,2.189304575002296,0.5558488050272421,nan
1997.7727583846681,2.187719312437773,0.5558052002642966,nan
1997.7754962354552,2.1860502560553488,0.5556635363632315,nan
1997.7782340862423,2.184298647387489,0.5556697642366248,nan
1997.7809719370293,2.1824658306525535,0.5554248361375581,nan
1997.7837097878166,2.1805532530644856,0.5553279960859263,nan
1997.7864476386037,2.178562465772774,0.555228359253886,nan
1997.7891854893908,2.176495123592944,0.555282432489255,nan
1997.791923340178,2.1743529829652872,0.5549346414551858,nan
1997.7946611909651,2.1721379037752135,0.5547807546306185,nan
1997.7973990417522,2.169851847895037,0.5548052462639326,nan
