time,ohc_mean,ohc_min,ohc_max
20040216,-1.7764963200742852e+22,-2.0674605191225498e+22,-1.4845456722668902e+22
20040316,-1.674069638322607e+22,-1.9780126879534962e+22,-1.3978078446436103e+22
20040416,-1.606126987017207e+22,-1.908640534078374e+22,-1.3434420131143593e+22
20040516,-1.5373509333417636e+22,-1.831942449749402e+22,-1.289978590360443e+22
20040616,-1.4260421726537416e+22,-1.7312662439893886e+22,-1.178530562421694e+22
20040716,-1.3164184853700462e+22,-1.6257215813546932e+22,-1.0760022794624221e+22
20040816,-1.2193121019524142e+22,-1.5281245335724092e+22,-9.81485058160937e+21
20040916,-1.0961495367811806e+22,-1.402021041846259e+22,-8.587179972324793e+21
20041016,-1.0257361675607087e+22,-1.3389110681930014e+22,-7.877796790569421e+21
20041116,-9.302698299953791e+21,-1.248405303941482e+22,-6.93842706691822e+21
20050016,-8.256323461986234e+21,-1.1530623453026937e+22,-5.781448569647051e+21
20050116,-7.432063183388335e+21,-1.0531679925854896e+22,-5.039068920796818e+21
20050216,-6.830073420062191e+21,-9.697499746625273e+21,-4.465000658882939e+21
20050316,-6.406976269761906e+21,-9.063384756317183e+21,-3.8668866464836144e+21
20050416,-5.959022298830784e+21,-8.621319673493811e+21,-3.2228776230941596e+21
20050516,-5.752752200462649e+21,-8.452812989836117e+21,-3.0346407632939474e+21
20050616,-5.68810950173621e+21,-8.528498045723908e+21,-2.9631749234820577e+21
20050716,-5.407785790519048e+21,-8.400894555081868e+21,-2.61495950886853e+21
20050816,-5.313816734697833e+21,-8.539486922639684e+21,-2.522179093726466e+21
20050916,-5.305844134249987e+21,-8.622729206352186e+21,-2.5482143328035505e+21
20051016,-4.878516161722262e+21,-8.165502943033257e+21,-2.1798587737439262e+21
20051116,-4.590077761489012e+21,-7.738964582875199e+21,-1.9511244671069876e+21
20060016,-4.48958900868099e+21,-7.421910043208409e+21,-1.9072804704471564e+21
20060116,-4.598719240306514e+21,-7.478135889531262e+21,-1.96714515490018e+21
20060216,-4.643909907079922e+21,-7.590031997485437e+21,-2.1030512191052618e+21
20060316,-4.360964289293447e+21,-7.177162249846433e+21,-2.1288365318592756e+21
20060416,-4.1170192719475476e+21,-6.789573083415705e+21,-2.134598043157566e+21
20060516,-3.483220209153318e+21,-6.014615426935988e+21,-1.4992532886762268e+21
20060616,-3.0627935057820794e+21,-5.310250193415429e+21,-1.1613685686579338e+21
20060716,-3.1050684436404854e+21,-5.196150840081052e+21,-1.212923713042242e+21
20060816,-2.894359817968345e+21,-4.809109048655033e+21,-9.029328348285023e+20
20060916,-2.852511281860908e+21,-4.586910168764851e+21,-8.133487556969722e+20
20061016,-3.0362564578077647e+21,-4.723988013297979e+21,-8.339980883759387e+20
20061116,-3.38639441218972e+21,-5.218589837574441e+21,-9.747051305212859e+20
20070016,-3.496223593094913e+21,-5.557806309532544e+21,-8.047762007187685e+20
20070116,-3.5088188430115275e+21,-5.880632868896754e+21,-4.370841720042435e+20
20070216,-3.5703905324608127e+21,-5.987266145386378e+21,-2.509658570724919e+20
20070316,-3.745896912383099e+21,-6.311755846562979e+21,-1.4054216817773886e+20
20070416,-3.9673788098301044e+21,-6.516308966338179e+21,-3.056326838680884e+20
20070516,-4.292156291022896e+21,-6.85124157680073e+21,-6.674986496896641e+20
20070616,-4.442405560058716e+21,-7.015514642246215e+21,-8.114139905320554e+20
20070716,-4.4463855880819064e+21,-6.914966057240643e+21,-8.843652676210397e+20
20070816,-4.4202201809018416e+21,-6.901294160846861e+21,-8.32188907963131e+20
20070916,-4.2295175721581465e+21,-6.837695640459026e+21,-5.724823146138509e+20
20071016,-4.1160048126752347e+21,-6.745893327404783e+21,-6.322834560908823e+20
20071116,-3.869546280082305e+21,-6.378736241883497e+21,-5.962069725196139e+20
20080016,-3.8931032023581967e+21,-6.315702078823967e+21,-7.720452348956908e+20
20080116,-3.6375044360540337e+21,-5.970358600310315e+21,-7.701636919576204e+20
20080216,-3.0230158901498557e+21,-5.175773517782704e+21,-5.0530261155357445e+20
20080316,-2.4216904828287435e+21,-4.451661477639753e+21,-1.804730762550907e+20
20080416,-1.8083596751697124e+21,-3.859375170070742e+21,3.9613627137978794e+20
20080516,-1.4516283008132986e+21,-3.492251767721668e+21,7.763940936546146e+20
20080616,-9.283882272438762e+20,-3.118159560986696e+21,1.34709657162198e+21
20080716,1.2647687531963089e+19,-2.2937659852223265e+21,2.3247209964079722e+21
20080816,6.37700253194882e+20,-1.5172490981091217e+21,2.835799427571153e+21
20080916,1.2706807304618424e+21,-7.64837868738906e+20,3.322417917820659e+21
20081016,2.109295913867011e+21,5.233898182570323e+18,4.268355578578426e+21
20081116,3.032875646615931e+21,9.524527861218281e+20,5.344917402147052e+21
20090016,4.343764698682484e+21,2.275429462058247e+21,6.551396745597502e+21
20090116,5.418508916354e+21,3.4719910347042985e+21,7.467789854549797e+21
20090216,6.187545518000188e+21,4.2444334425202523e+21,8.235419872960804e+21
20090316,6.966782602744572e+21,4.965533278199934e+21,9.003158048131613e+21
20090416,7.984092404985731e+21,5.857948706698651e+21,9.938106667779867e+21
20090516,9.087270178655894e+21,6.936551716429638e+21,1.1034523665836917e+22
20090616,9.933229635300896e+21,7.81623326389446e+21,1.2004985725278027e+22
20090716,1.0357388387240842e+22,8.10249509788405e+21,1.2651896098902424e+22
20090816,1.0993417857750528e+22,8.474594367958918e+21,1.325998187838918e+22
20090916,1.1277235785254826e+22,8.728613337191294e+21,1.3486621119861966e+22
20091016,1.1608199138803297e+22,9.226332825222299e+21,1.3704232708231701e+22
20091116,1.1697718089316464e+22,9.321086450319849e+21,1.3680359689556964e+22
20100016,1.1309285952242984e+22,9.060897315035494e+21,1.3212235841039705e+22
20100116,1.0855501199021804e+22,8.479374469838411e+21,1.285349119814737e+22
20100216,1.0361435256188503e+22,7.842492721246743e+21,1.241927523269956e+22
20100316,9.879663915157942e+21,7.349612820140309e+21,1.205067014607308e+22
20100416,9.102272991947054e+21,6.506704289532873e+21,1.1364224172519875e+22
20100516,8.336507848464248e+21,5.542383498046134e+21,1.0711468783354098e+22
20100616,7.859407012339747e+21,4.968619088369613e+21,1.031248710489099e+22
20100716,7.74368705744446e+21,4.912569070082212e+21,1.0031512027738973e+22
20100816,7.740616521983517e+21,5.088371116011286e+21,9.97703695577126e+21
20100916,7.816568941569186e+21,5.230060458912857e+21,1.0035714073841294e+22
20101016,7.679255239770573e+21,5.051710595319591e+21,1.0003765068959767e+22
20101116,7.456062584327616e+21,4.856055274858185e+21,9.795819612765252e+21
20110016,7.143871678930908e+21,4.568622504965479e+21,9.505341518187017e+21
20110116,7.033778530792555e+21,4.53294667756731e+21,9.468746581164895e+21
20110216,7.071866955276105e+21,4.5143963976146674e+21,9.799228321645713e+21
20110316,7.212321317334858e+21,4.4676715983931944e+21,1.0224199053833478e+22
20110416,7.589260080509307e+21,4.900358122642551e+21,1.0769278254808421e+22
20110516,8.034089463401458e+21,5.365431720662189e+21,1.1275738713678695e+22
20110616,8.127796892923069e+21,5.392776733174653e+21,1.1376719550423503e+22
20110716,8.155191707741413e+21,5.587935719427126e+21,1.1348627690972835e+22
20110816,8.219189078171246e+21,5.782697919787429e+21,1.1337376573203757e+22
20110916,8.226076508141378e+21,5.766217466076028e+21,1.1357273757832456e+22
20111016,8.523712426934872e+21,6.117781682312474e+21,1.1477603184476355e+22
20111116,9.282269606126569e+21,6.732524344998438e+21,1.2280151018173249e+22
20120016,1.040668672155688e+22,7.785597527429272e+21,1.3431801616347752e+22
20120116,1.143435928308437e+22,8.978278216921429e+21,1.428641828626145e+22
20120216,1.2564802055313616e+22,1.0243317772501587e+22,1.5188226018695545e+22
20120316,1.3432749333211838e+22,1.1266478656069877e+22,1.5869210720925617e+22
20120416,1.4339890800657114e+22,1.2275126455276482e+22,1.6600607403834585e+22
20120516,1.5145278791929014e+22,1.308239274783297e+22,1.7318316803051043e+22
20120616,1.6450451387458548e+22,1.4363818556832323e+22,1.863333993439554e+22
20120716,1.7461145969488304e+22,1.5189900513331997e+22,1.985503131148734e+22
20120816,1.7985707070800924e+22,1.5470053120602066e+22,2.071897503005432e+22
20120916,1.8419417413365568e+22,1.5747261687265726e+22,2.1438009425811145e+22
20121016,1.8791127675640125e+22,1.5964112448773413e+22,2.200124460720886e+22
20121116,1.907952128851333e+22,1.629392972065921e+22,2.2303264442469627e+22
20130016,1.9071753723821024e+22,1.6043605579621122e+22,2.254198787381756e+22
20130116,1.9062639001125175e+22,1.5684290386950995e+22,2.287408443623977e+22
20130216,1.9136223277906787e+22,1.5703688422620993e+22,2.3032607577773504e+22
20130316,1.9500646828574247e+22,1.6017281945974149e+22,2.3397079579666957e+22
20130416,1.9627000514024697e+22,1.5888350831691958e+22,2.3785665542815207e+22
20130516,1.9747189484655217e+22,1.5899410546476873e+22,2.4120052748597886e+22
20130616,1.9596529121415913e+22,1.576053642246737e+22,2.4017172143410267e+22
20130716,1.94376599533108e+22,1.5591559675598569e+22,2.3849241169904936e+22
20130816,1.9690406224053483e+22,1.5775662981540791e+22,2.407697168986243e+22
20130916,2.0087804080352636e+22,1.6130934504695494e+22,2.4387451537023214e+22
20131016,2.0397857324038718e+22,1.640015537447006e+22,2.4711172905338386e+22
20131116,2.057314971260996e+22,1.659867564106942e+22,2.4770382855539333e+22
20140016,2.0762869157407503e+22,1.7029115525879663e+22,2.4630133257143635e+22
20140116,2.0788920116862035e+22,1.7229333368063566e+22,2.440684779001836e+22
20140216,2.069575578392549e+22,1.703275283935371e+22,2.437018792610161e+22
20140316,2.046194022533147e+22,1.667431284621117e+22,2.423606453674903e+22
20140416,2.043051185533187e+22,1.67438601525818e+22,2.4076257681671507e+22
20140516,2.0551535042733367e+22,1.7122862455723007e+22,2.3927628573219133e+22
20140616,2.054022477768918e+22,1.7256493826816298e+22,2.375258472705233e+22
20140716,2.093440165953484e+22,1.7758713302212472e+22,2.405622135457932e+22
20140816,2.147125460419543e+22,1.8412474776770006e+22,2.4489931321843997e+22
20140916,2.1991452599424058e+22,1.897555533458051e+22,2.5036353252282845e+22
20141016,2.2576823535940244e+22,1.9516251688693093e+22,2.5732035733371815e+22
20141116,2.2707949704680816e+22,1.9636081215778354e+22,2.5996012349030295e+22
20150016,2.2820305301769472e+22,1.9773889018751086e+22,2.6142214955533437e+22
20150116,2.337718207603328e+22,2.0368714512085006e+22,2.6648236782565e+22
20150216,2.3876389656588664e+22,2.1037754073078424e+22,2.7062682414773617e+22
20150316,2.454041115675728e+22,2.160213954888096e+22,2.7803109471710406e+22
20150416,2.5074126612442464e+22,2.194727928642397e+22,2.8522672852773466e+22
20150516,2.5461646423438932e+22,2.2160482319883473e+22,2.909410439784301e+22
20150616,2.5819492373025627e+22,2.256706147709296e+22,2.937604474651516e+22
20150716,2.602229513127565e+22,2.2735684316091046e+22,2.946473882522658e+22
20150816,2.5724939148728988e+22,2.245578222155025e+22,2.9041375878105784e+22
20150916,2.547229948194249e+22,2.2278541557015205e+22,2.8678479760781944e+22
20151016,2.529896092377459e+22,2.208652739685253e+22,2.841724902734627e+22
20151116,2.580434414037899e+22,2.243342297530026e+22,2.9012035301833437e+22
20160016,2.666440571853718e+22,2.299812107597693e+22,3.015193239631793e+22
20160116,2.7496502495049186e+22,2.369701049530056e+22,3.1197471947909595e+22
20160216,2.8368327437904064e+22,2.4403776147422506e+22,3.2173651186340166e+22
20160316,2.9005596693096166e+22,2.5232742847133497e+22,3.262988703304104e+22
20160416,2.9591525212776223e+22,2.611454727887267e+22,3.2899047854820574e+22
20160516,3.0155105782735363e+22,2.673976681549177e+22,3.3276835874912254e+22
20160616,3.13520844262369e+22,2.780537459467299e+22,3.4568868130159027e+22
20160716,3.262916052736115e+22,2.895379775385203e+22,3.6004595800466386e+22
20160816,3.420239352763127e+22,3.0401134578098848e+22,3.7756318538628195e+22
20160916,3.595715127911196e+22,3.197605350088947e+22,3.963268796662669e+22
20161016,3.7507879604394127e+22,3.349204657555564e+22,4.114886156057793e+22
20161116,3.881102036342178e+22,3.4988468132141165e+22,4.223456759134621e+22
20170016,4.001534317695566e+22,3.649531533421407e+22,4.318087895704806e+22
20170116,4.1156637363104555e+22,3.781327650136547e+22,4.412401678621248e+22
20170216,4.222880035672339e+22,3.8959895593593785e+22,4.4974949417806e+22
20170316,4.342949124233778e+22,4.009315250572769e+22,4.609198699118189e+22
20170416,4.47352768528366e+22,4.118264869088237e+22,4.748872193296553e+22
20170516,4.628937758610972e+22,4.26613110529373e+22,4.904308680235681e+22
20170616,4.730228499305138e+22,4.360022431800127e+22,4.998737942952568e+22
20170716,4.830791507088518e+22,4.478820521980729e+22,5.078112009885128e+22
20170816,4.900170352562086e+22,4.574355043106167e+22,5.124941302000455e+22
20170916,4.984218825643885e+22,4.675923487012356e+22,5.182555214023459e+22
20171016,5.077713764076079e+22,4.782612336044881e+22,5.264925188018137e+22
20171116,5.153024555822836e+22,4.852623119112163e+22,5.338264581570008e+22
20180016,5.230456460428092e+22,4.936109422864475e+22,5.405800524052059e+22
20180116,5.300856879923136e+22,4.99907657611455e+22,5.468163707062106e+22
20180216,5.379817974275866e+22,5.086720265272878e+22,5.553113830813301e+22
20180316,5.447593928594057e+22,5.180008728674156e+22,5.622437552227431e+22
20180416,5.520463694282785e+22,5.284879662187096e+22,5.677549939837412e+22
20180516,5.557342418129426e+22,5.3406789988602385e+22,5.712894902782956e+22
20180616,5.582537956364739e+22,5.389085076265101e+22,5.742132121443858e+22
20180716,5.5800969002827125e+22,5.378969541142064e+22,5.75400030742188e+22
20180816,5.602079007593905e+22,5.385982659071796e+22,5.781650795344068e+22
20180916,5.592609964197377e+22,5.3786222385508005e+22,5.772511002610298e+22
20181016,5.578526119792678e+22,5.3706993559663425e+22,5.7533511510655916e+22
20181116,5.587523546236229e+22,5.379091813871947e+22,5.769643973557517e+22
20190016,5.625653767877319e+22,5.400560398235629e+22,5.8197448680921505e+22
20190116,5.692200126907249e+22,5.46388461187616e+22,5.898977071636449e+22
20190216,5.757293707263382e+22,5.517222506172963e+22,5.9687632752023125e+22
20190316,5.816248498521441e+22,5.56533750092191e+22,6.033181600842316e+22
20190416,5.8590361327291765e+22,5.6069751184467985e+22,6.080107720349631e+22
20190516,5.922310236317854e+22,5.670373979251153e+22,6.139925393790295e+22
20190616,5.99481226808501e+22,5.745893940682604e+22,6.1987113676163214e+22
20190716,6.076747059247694e+22,5.8338838065322895e+22,6.265674639875756e+22
20190816,6.155519467788036e+22,5.927813432400517e+22,6.336380140715556e+22
20190916,6.2713452497685665e+22,6.0369738944385405e+22,6.456818554470437e+22
20191016,6.41790801663991e+22,6.183605618926177e+22,6.61047991008644e+22
20191116,6.556107463895236e+22,6.327142019389922e+22,6.751219274941612e+22
20200016,6.645710579179441e+22,6.429477989262606e+22,6.831103149351991e+22
20200116,6.696765974125098e+22,6.496326044431573e+22,6.881380735112005e+22
20200216,6.722691515836009e+22,6.528080324924212e+22,6.897439257833317e+22
20200316,6.7346224594748394e+22,6.5496205165219686e+22,6.898035759603962e+22
20200416,6.754264316275664e+22,6.574857375283862e+22,6.9119017799066824e+22
20200516,6.744724191065019e+22,6.573524122144175e+22,6.893898002386322e+22
20200616,6.736483226744879e+22,6.558827487950181e+22,6.8868178183521384e+22
20200716,6.718746212442446e+22,6.556253230403176e+22,6.8737500610833695e+22
20200816,6.686894864365838e+22,6.52015665420982e+22,6.850804033331933e+22
20200916,6.6504717621875e+22,6.501976936064016e+22,6.80527695704886e+22
20201016,6.5798576619021364e+22,6.4400755971957555e+22,6.72924200900002e+22
20201116,6.5174205147742084e+22,6.376707773698833e+22,6.6620152761623844e+22
20210016,6.4996270478504455e+22,6.362005772715282e+22,6.64164376866793e+22
20210116,6.488785149661509e+22,6.33905340239437e+22,6.640018944982369e+22
20210216,6.5151305769776795e+22,6.374765746479517e+22,6.664963932958412e+22
20210316,6.537654354734053e+22,6.398456932319299e+22,6.691684239907564e+22
20210416,6.5674695128291364e+22,6.4134612374278375e+22,6.744951052390247e+22
20210516,6.626495348371316e+22,6.467403064434671e+22,6.811701116737323e+22
20210616,6.659584075457542e+22,6.492748122177611e+22,6.863533532738689e+22
20210716,6.732851644101356e+22,6.533177574042464e+22,6.974278961605571e+22
20210816,6.839293365610328e+22,6.618333587356623e+22,7.113533714843582e+22
20210916,6.917380641539359e+22,6.6701362420704524e+22,7.235225668024744e+22
20211016,6.965702659257178e+22,6.703679352335084e+22,7.316749227999454e+22
20211116,7.015920474744137e+22,6.752347576768256e+22,7.3866673870344e+22
20220016,7.045114961750575e+22,6.77148487278483e+22,7.445303428522832e+22
20220116,7.0493540424538315e+22,6.770453398350174e+22,7.4588699219203354e+22
20220216,7.070070082825778e+22,6.79217729928273e+22,7.5021719948075056e+22
20220316,7.152921243922641e+22,6.87467161015712e+22,7.599625011844207e+22
20220416,7.23311247399559e+22,6.949333335619582e+22,7.670095687493438e+22
20220516,7.325935903205345e+22,7.03828993665928e+22,7.774626937004483e+22
20220616,7.458225411777662e+22,7.1837750822117845e+22,7.903808639075941e+22
20220716,7.56311703182489e+22,7.293730279464051e+22,7.978734425596553e+22
20220816,7.643842448861641e+22,7.376132566786055e+22,8.042519432538958e+22
20220916,7.748592160484612e+22,7.48728054239963e+22,8.125827844105989e+22
20221016,7.908228576834235e+22,7.63303695476969e+22,8.282598297254745e+22
20221116,8.046127911716393e+22,7.750680659775807e+22,8.443385661031137e+22
20230016,8.234294931945383e+22,7.925944469254414e+22,8.641183906785238e+22
20230116,8.449483707564584e+22,8.159459337513307e+22,8.824209219861655e+22
20230216,8.645574563639955e+22,8.35707334851265e+22,8.991475612181972e+22
20230316,8.82606049954848e+22,8.535302703285888e+22,9.160165742464487e+22
20230416,9.011350402661525e+22,8.733412222834233e+22,9.361933686110134e+22
20230516,9.175109736868017e+22,8.89592904392753e+22,9.539182081824536e+22
20230616,9.304721607763883e+22,9.022584451788015e+22,9.67724473224118e+22
20230716,9.45438365432079e+22,9.185897584355426e+22,9.827609640579932e+22
20230816,9.622042265132655e+22,9.364925652522578e+22,9.979530542589941e+22
20230916,9.757143018170367e+22,9.502664419066021e+22,1.0101150851007031e+23
20231016,9.886849389598414e+22,9.637621462239625e+22,1.0207061177783972e+23
20231116,1.0060626861080002e+23,9.82555855118964e+22,1.0333683259007214e+23
20240016,1.0181470373621365e+23,9.951365480880329e+22,1.0425284974228053e+23
20240116,1.029944901133177e+23,1.0055792847359969e+23,1.0550604389259078e+23
20240216,1.0348260435221092e+23,1.0100750631120145e+23,1.0597717896040889e+23
20240316,1.035253723357123e+23,1.0110748322052933e+23,1.0588146095512864e+23
20240416,1.0343368385113863e+23,1.0099445487948133e+23,1.0557173414735555e+23
20240516,1.0326353035121719e+23,1.009619066143744e+23,1.0512220509874975e+23
