time,ohc_mean,ohc_min,ohc_max
19981016,-6.418146797492153e+22,-6.7785168683029995e+22,-6.027249459413144e+22
19981116,-6.4062504339924624e+22,-6.763387475714811e+22,-6.021050254526068e+22
19990016,-6.390457398469184e+22,-6.741239110517375e+22,-6.0119636417978976e+22
19990116,-6.3700459365400345e+22,-6.713257007542625e+22,-5.996553825072912e+22
19990216,-6.349054898868842e+22,-6.685263007558859e+22,-5.980223922944054e+22
19990316,-6.3290356854552384e+22,-6.659005107701447e+22,-5.9630801453025365e+22
19990416,-6.307267318982363e+22,-6.6323241321890404e+22,-5.941800261763242e+22
19990516,-6.283351988989126e+22,-6.604292939978352e+22,-5.918730760322021e+22
19990616,-6.2619698437142924e+22,-6.580487400238031e+22,-5.900699022953974e+22
19990716,-6.24280002420241e+22,-6.5586706500931574e+22,-5.88779617249156e+22
19990816,-6.2192182983515695e+22,-6.532385916287966e+22,-5.87123497299184e+22
19990916,-6.188834793489513e+22,-6.500293828293277e+22,-5.847237842617371e+22
19991016,-6.161885523535305e+22,-6.4739762932708e+22,-5.82446554122156e+22
19991116,-6.133764972402009e+22,-6.446406945201898e+22,-5.801606245292947e+22
20000016,-6.107091855670954e+22,-6.419516101946856e+22,-5.779620347452068e+22
20000116,-6.082645085909689e+22,-6.393997205258299e+22,-5.757449839556464e+22
20000216,-6.054115097522271e+22,-6.363525587469532e+22,-5.726360665668794e+22
20000316,-6.0228148249080675e+22,-6.330409155739598e+22,-5.692783966056942e+22
20000416,-5.991925783481837e+22,-6.298104910672463e+22,-5.661546098321575e+22
20000516,-5.9624545202542995e+22,-6.26570008521365e+22,-5.629587204285866e+22
20000616,-5.921363151834216e+22,-6.223219506428509e+22,-5.583729713910132e+22
20000716,-5.874462597760785e+22,-6.176226395876737e+22,-5.530973759745179e+22
20000816,-5.830695250490111e+22,-6.134000946010486e+22,-5.481810139352995e+22
20000916,-5.792967928377684e+22,-6.098622168537739e+22,-5.4409815559711675e+22
20001016,-5.75466226150711e+22,-6.063138081893706e+22,-5.402038029273369e+22
20001116,-5.716538277351502e+22,-6.026491991485817e+22,-5.364443705963938e+22
20010016,-5.673386369487907e+22,-5.985179421264034e+22,-5.323417677268446e+22
20010116,-5.626829244910061e+22,-5.942306503891355e+22,-5.2803772635196265e+22
20010216,-5.582515153138626e+22,-5.90256925528923e+22,-5.242310850379255e+22
20010316,-5.537025854550426e+22,-5.861839751099204e+22,-5.202960123215149e+22
20010416,-5.4931093780840925e+22,-5.822514882102958e+22,-5.166136515921948e+22
20010516,-5.444343290431016e+22,-5.777303395563774e+22,-5.1279707233498e+22
20010616,-5.401221954502892e+22,-5.736069563275476e+22,-5.096817147987458e+22
20010716,-5.361230515231798e+22,-5.695554092657742e+22,-5.069106537010245e+22
20010816,-5.315445712954051e+22,-5.647026755832911e+22,-5.0372503250460396e+22
20010916,-5.267501622304961e+22,-5.5948529669797895e+22,-5.004715946037946e+22
20011016,-5.217982134976223e+22,-5.541097513937536e+22,-4.970078235883883e+22
20011116,-5.167707596651956e+22,-5.48812827680023e+22,-4.932773719210472e+22
20020016,-5.115344498988499e+22,-5.432309499588696e+22,-4.891262953075089e+22
20020116,-5.060597203188311e+22,-5.3708234301360765e+22,-4.8485726566672996e+22
20020216,-5.003239823706081e+22,-5.3059959899999235e+22,-4.803923557131583e+22
20020316,-4.945076870346505e+22,-5.238518294073053e+22,-4.7577902963386655e+22
20020416,-4.888208296555832e+22,-5.172762774643689e+22,-4.710331851355395e+22
20020516,-4.831164217487681e+22,-5.1095851531710285e+22,-4.663372180030856e+22
20020616,-4.771772562053768e+22,-5.043485934030102e+22,-4.614517168803137e+22
20020716,-4.707659085072541e+22,-4.9756979025589096e+22,-4.558361897639445e+22
20020816,-4.6386291860041e+22,-4.903359021194255e+22,-4.4945406742500374e+22
20020916,-4.5653255059972735e+22,-4.828328113152341e+22,-4.422878271079411e+22
20021016,-4.492863571278801e+22,-4.752837837948434e+22,-4.350147088657216e+22
20021116,-4.415290861631196e+22,-4.672918047331027e+22,-4.271992784153732e+22
20030016,-4.331020293533774e+22,-4.5866419887895405e+22,-4.18377481098292e+22
20030116,-4.242265506299378e+22,-4.4966017841495e+22,-4.086241179512889e+22
20030216,-4.1518197149828966e+22,-4.403215480046317e+22,-3.986012631555836e+22
20030316,-4.061950069166744e+22,-4.310352794459811e+22,-3.887948626169688e+22
20030416,-3.9690374536723685e+22,-4.213924196218349e+22,-3.785944421469554e+22
20030516,-3.875200939726437e+22,-4.115735291002535e+22,-3.6802946279310572e+22
20030616,-3.779784168966256e+22,-4.0173744233409495e+22,-3.571310706998427e+22
20030716,-3.684304550473275e+22,-3.918373819352296e+22,-3.4610290363031735e+22
20030816,-3.5955159975006726e+22,-3.824303437230715e+22,-3.3606408732693274e+22
20030916,-3.5034338120005866e+22,-3.7244712060408706e+22,-3.261489511283148e+22
20031016,-3.4071578932924914e+22,-3.621654551967959e+22,-3.158741987464516e+22
20031116,-3.3100410737209735e+22,-3.5155352581683085e+22,-3.055676396922201e+22
20040016,-3.219754405838326e+22,-3.4190213542439046e+22,-2.9626750004671713e+22
20040116,-3.1369031396574705e+22,-3.3314880408064434e+22,-2.880141583336017e+22
20040216,-3.061845420185774e+22,-3.252041315799895e+22,-2.8063410587123e+22
20040316,-2.9904310752826236e+22,-3.1760982224184547e+22,-2.7352131014624532e+22
20040416,-2.920525530079634e+22,-3.1013935063445505e+22,-2.6681275564731362e+22
20040516,-2.8581505326265643e+22,-3.032892573817343e+22,-2.6086827998466175e+22
20040616,-2.8049175646950797e+22,-2.9715046453066032e+22,-2.5624811593993583e+22
20040716,-2.753242838481666e+22,-2.9160871388218684e+22,-2.5211172856718206e+22
20040816,-2.7024323455307454e+22,-2.86197194199438e+22,-2.4794675084279383e+22
20040916,-2.6550990856051164e+22,-2.8098868740539174e+22,-2.4396056977661193e+22
20041016,-2.6078784381881705e+22,-2.7546489110743273e+22,-2.40016013229986e+22
20041116,-2.563428750537954e+22,-2.704108033621098e+22,-2.363521210121378e+22
20050016,-2.5127219379564546e+22,-2.6472088240939598e+22,-2.3216214643331786e+22
20050116,-2.4602506300529503e+22,-2.589987588428466e+22,-2.2789751155517536e+22
20050216,-2.40119385102833e+22,-2.5278851638368437e+22,-2.23147694506677e+22
20050316,-2.3328727528637427e+22,-2.4593647907712446e+22,-2.1728452664404765e+22
20050416,-2.2596751588991387e+22,-2.388323302634244e+22,-2.107451198411206e+22
20050516,-2.179649820794965e+22,-2.3133418591282365e+22,-2.035211095998379e+22
20050616,-2.0926736870739026e+22,-2.232949584614923e+22,-1.951878327463363e+22
20050716,-2.000855395623482e+22,-2.146452727719205e+22,-1.8593585534584834e+22
20050816,-1.9052347056251736e+22,-2.0551921226401414e+22,-1.7632420734361968e+22
20050916,-1.8074988475198751e+22,-1.9642079353707067e+22,-1.6635928760412082e+22
20051016,-1.7121118052084838e+22,-1.8778995259718966e+22,-1.5683324787043389e+22
20051116,-1.6258837925690218e+22,-1.8013505107905904e+22,-1.4838539005991278e+22
20060016,-1.545815597084894e+22,-1.7281748793801694e+22,-1.4050815708717795e+22
20060116,-1.4607465069965423e+22,-1.646337155801453e+22,-1.3198231569610924e+22
20060216,-1.377143920301851e+22,-1.568142281371326e+22,-1.232700599957145e+22
20060316,-1.2961576941811814e+22,-1.4903686811563424e+22,-1.1502695552750203e+22
20060416,-1.2161105061128157e+22,-1.4102873801972989e+22,-1.0704094514264249e+22
20060516,-1.139684001976873e+22,-1.3307990907191896e+22,-9.97755956097802e+21
20060616,-1.0666450557533925e+22,-1.2550494644717417e+22,-9.306731132682613e+21
20060716,-9.985134887643736e+21,-1.1886769331284296e+22,-8.671959555078849e+21
20060816,-9.372518454093097e+21,-1.1363581940448014e+22,-8.091905891978954e+21
20060916,-8.772800419008988e+21,-1.0865364757745689e+22,-7.535594901183332e+21
20061016,-8.149688691333607e+21,-1.035313969135238e+22,-6.936858184038655e+21
20061116,-7.380985125015801e+21,-9.687593610119911e+21,-6.173313141595906e+21
20070016,-6.599187443643282e+21,-9.012059389338863e+21,-5.398332157877494e+21
20070116,-5.866093764519101e+21,-8.397159194490933e+21,-4.683588766043753e+21
20070216,-5.118895132712592e+21,-7.728749433757904e+21,-3.953959886726017e+21
20070316,-4.392974960651122e+21,-7.049022455548767e+21,-3.2301054665555003e+21
20070416,-3.638284173343268e+21,-6.324862893047248e+21,-2.4617346529182865e+21
20070516,-2.8160064672622675e+21,-5.500301628565502e+21,-1.6051251401694755e+21
20070616,-1.9375937949187082e+21,-4.605184509415325e+21,-6.896382633609492e+20
20070716,-1.1661719238889397e+21,-3.805589723524094e+21,1.0331967096691709e+20
20070816,-4.34694757901632e+20,-3.027447154226649e+21,8.516990762269775e+20
20070916,2.60443969827332e+20,-2.292526850277978e+21,1.5612577107178328e+21
20071016,1.0071986147337003e+21,-1.4848193456954965e+21,2.3292256984790016e+21
20071116,1.6442059832618493e+21,-7.847764653735541e+20,2.977011341999727e+21
20080016,2.287340571797405e+21,-9.604001265361373e+19,3.653088234807749e+21
20080116,2.9111565264082667e+21,5.8392985500417714e+20,4.311560204828659e+21
20080216,3.486074809913065e+21,1.2202521251671365e+21,4.895541358647342e+21
20080316,4.0634480454503634e+21,1.8426419000203755e+21,5.473904647230849e+21
20080416,4.666336563068395e+21,2.4614684127746903e+21,6.07601541664948e+21
20080516,5.236231361491025e+21,2.996722096368852e+21,6.649999564457819e+21
20080616,5.700813443215081e+21,3.4232873373871857e+21,7.125569716202718e+21
20080716,6.274718383964973e+21,3.973253225432804e+21,7.717843873435235e+21
20080816,6.933855678733959e+21,4.654932302974174e+21,8.399362439871135e+21
20080916,7.535426982594726e+21,5.306931345421281e+21,9.027434537729218e+21
20081016,8.059608833906224e+21,5.867059559113565e+21,9.555131532992372e+21
20081116,8.622977190497918e+21,6.46865736384339e+21,1.0125103114270213e+22
20090016,9.079100663005592e+21,6.988439165480201e+21,1.0581443716574922e+22
20090116,9.47766935669162e+21,7.432678009179964e+21,1.1002995935170534e+22
20090216,9.913389622931214e+21,7.856549769233657e+21,1.1478668567263205e+22
20090316,1.0339185850856927e+22,8.253050245777061e+21,1.1961885010206696e+22
20090416,1.0688708801179767e+22,8.567702771817594e+21,1.2388023816635313e+22
20090516,1.1081842189609264e+22,8.932816208270473e+21,1.2826482172932106e+22
20090616,1.15397065191704e+22,9.338503371278767e+21,1.3310189226760006e+22
20090716,1.1989150543568236e+22,9.714072805604013e+21,1.3782009217021444e+22
20090816,1.2447293045466353e+22,1.0113153844733899e+22,1.4269663675922734e+22
20090916,1.29797544550703e+22,1.0589689572930156e+22,1.4846535756992123e+22
20091016,1.3517793516517748e+22,1.1079427415784066e+22,1.5436896681895441e+22
20091116,1.4036409172017294e+22,1.154785600787611e+22,1.6008323817190348e+22
20100016,1.4655189386829194e+22,1.2107534940593067e+22,1.6658532326941854e+22
20100116,1.5363651526165772e+22,1.274442424209661e+22,1.7365037708535338e+22
20100216,1.6063125081126068e+22,1.3414633331618262e+22,1.8049433230708199e+22
20100316,1.6704403271821474e+22,1.4045597115737084e+22,1.8644157299225507e+22
20100416,1.7404211556824073e+22,1.4736858281716878e+22,1.9273442272758236e+22
20100516,1.798849172151052e+22,1.5286624134879047e+22,1.981175284496822e+22
20100616,1.848462510743026e+22,1.574322261517492e+22,2.028379313631143e+22
20100716,1.8919004403424557e+22,1.6152550000232021e+22,2.071247990114173e+22
20100816,1.933434846622883e+22,1.6493732762552432e+22,2.112042571318814e+22
20100916,1.9696538700606077e+22,1.6775379720473858e+22,2.145693036139562e+22
20101016,2.0102985677166508e+22,1.7099592731748353e+22,2.184605675649916e+22
20101116,2.0492961826459735e+22,1.7407350340584374e+22,2.2212104455312235e+22
20110016,2.074958487082165e+22,1.7586739597441642e+22,2.2453747720418585e+22
20110116,2.0937638265232044e+22,1.773342774827961e+22,2.261447462336998e+22
20110216,2.115371452019382e+22,1.7910879143747215e+22,2.2813599967344276e+22
20110316,2.146913712424063e+22,1.8170259929810952e+22,2.3138488143262905e+22
20110416,2.1737449111315395e+22,1.8415220565167818e+22,2.3406438247342614e+22
20110516,2.2049947471829166e+22,1.8760178845175842e+22,2.370526277866776e+22
20110616,2.2441743844736787e+22,1.9177986133031314e+22,2.4077086344002943e+22
20110716,2.2875513597286517e+22,1.9640521014411006e+22,2.448898819302203e+22
20110816,2.326951806632644e+22,2.012690733471722e+22,2.4863528367182437e+22
20110916,2.37333006324529e+22,2.072182477654353e+22,2.530510274529641e+22
20111016,2.416425773691535e+22,2.1297510722061063e+22,2.571356102945042e+22
20111116,2.4589561697945543e+22,2.1886611577318637e+22,2.6120878589348816e+22
20120016,2.5081946587775434e+22,2.252800053779988e+22,2.6621703262410394e+22
20120116,2.5607181990542262e+22,2.317183673555363e+22,2.7179793831833773e+22
20120216,2.6091193300054985e+22,2.3740132837032603e+22,2.7688729863124217e+22
20120316,2.65448108289925e+22,2.4249175453514225e+22,2.8146385094307654e+22
20120416,2.699596661531371e+22,2.46910435038539e+22,2.86154663330457e+22
20120516,2.7448970941631964e+22,2.5108616135403786e+22,2.9106836261639568e+22
20120616,2.7894272085967583e+22,2.5559256822517607e+22,2.9573885251045764e+22
20120716,2.839639165651202e+22,2.607473358166687e+22,3.0101934183854796e+22
20120816,2.8969269907901865e+22,2.6611648413292336e+22,3.069782778090034e+22
